day_name,season,route_id,stop_name.x,stop_name.y,stop_lat.x,stop_lon.x,stop_lat.y,stop_lon.y,avg_time
Sunday,Fall,Orange,Assembly,North Station,42.392331,-71.077262,42.365577,-71.06129,487.1058394160587
Sunday,Fall,Orange,Assembly,Oak Grove,42.392336,-71.07718,42.437735000000004,-71.070875,524.5582524271845
Sunday,Fall,Orange,Assembly,Roxbury Crossing,42.392331,-71.077262,42.330671,-71.096121,1564.0698529411768
Sunday,Fall,Orange,Assembly,Ruggles,42.392331,-71.077262,42.33649,-71.089684,1451.1985294117646
Sunday,Fall,Orange,Assembly,State,42.392331,-71.077262,42.358978,-71.057598,697.4635036496347
Sunday,Fall,Orange,Assembly,Stony Brook,42.392331,-71.077262,42.317062,-71.104248,1795.2830882352944
Sunday,Fall,Orange,Assembly,Sullivan Square,42.392331,-71.077262,42.383975,-71.076994,97.16967509025262
Sunday,Fall,Orange,Assembly,Tufts Medical Center,42.392331,-71.077262,42.349662,-71.063917,977.0955882352945
Sunday,Fall,Orange,Assembly,Wellington,42.392336,-71.07718,42.401507,-71.07715,88.20446096654277
Sunday,Fall,Orange,Back Bay,Assembly,42.34735,-71.075727,42.392336,-71.07718,1111.5934065934073
Sunday,Fall,Orange,Back Bay,Chinatown,42.34735,-71.075727,42.352547,-71.062752,194.9130434782608
Sunday,Fall,Orange,Back Bay,Community College,42.34735,-71.075727,42.373622,-71.069533,719.5437956204379
Sunday,Fall,Orange,Back Bay,Downtown Crossing,42.34735,-71.075727,42.355517999999996,-71.060225,281.0472727272728
Sunday,Fall,Orange,Back Bay,Forest Hills,42.34735,-71.075727,42.300523,-71.113686,862.4930875576036
Sunday,Fall,Orange,Back Bay,Green Street,42.34735,-71.075727,42.309832,-71.108059,670.9706959706959
Sunday,Fall,Orange,Back Bay,Haymarket,42.34735,-71.075727,42.363021,-71.05829,461.2700729927007
Sunday,Fall,Orange,Back Bay,Jackson Square,42.34735,-71.075727,42.323132,-71.099592,440.66909090909087
Sunday,Fall,Orange,Back Bay,Malden Center,42.34735,-71.075727,42.426662,-71.074314,1538.5880149812738
Sunday,Fall,Orange,Back Bay,Massachusetts Avenue,42.34735,-71.075727,42.340927,-71.084188,113.34798534798539
Sunday,Fall,Orange,Back Bay,North Station,42.34735,-71.075727,42.365577,-71.06129,546.3321167883211
Sunday,Fall,Orange,Back Bay,Oak Grove,42.34735,-71.075727,42.437735000000004,-71.070875,1584.5970873786405
Sunday,Fall,Orange,Back Bay,Roxbury Crossing,42.34735,-71.075727,42.330671,-71.096121,336.63868613138686
Sunday,Fall,Orange,Back Bay,Ruggles,42.34735,-71.075727,42.33649,-71.089684,223.7956204379562
Sunday,Fall,Orange,Back Bay,State,42.34735,-71.075727,42.358978,-71.057598,379.26642335766417
Sunday,Fall,Orange,Back Bay,Stony Brook,42.34735,-71.075727,42.317062,-71.104248,567.948905109489
Sunday,Fall,Orange,Back Bay,Sullivan Square,42.34735,-71.075727,42.383975,-71.076994,939.0915750915754
Sunday,Fall,Orange,Back Bay,Tufts Medical Center,42.34735,-71.075727,42.349662,-71.063917,83.40794223826715
Sunday,Fall,Orange,Back Bay,Wellington,42.34735,-71.075727,42.401507,-71.07715,1278.8921933085496
Sunday,Fall,Orange,Chinatown,Assembly,42.352547,-71.062752,42.392336,-71.07718,859.5036764705889
Sunday,Fall,Orange,Chinatown,Back Bay,42.352547,-71.062752,42.34735,-71.075727,213.82051282051287
Sunday,Fall,Orange,Chinatown,Community College,42.352547,-71.062752,42.373622,-71.069533,468.3003663003662
Sunday,Fall,Orange,Chinatown,Downtown Crossing,42.352547,-71.062752,42.355517999999996,-71.060225,30.467153284671532
Sunday,Fall,Orange,Chinatown,Forest Hills,42.352547,-71.062752,42.300523,-71.113686,1151.6774193548388
Sunday,Fall,Orange,Chinatown,Green Street,42.352547,-71.062752,42.309832,-71.108059,962.5750915750916
Sunday,Fall,Orange,Chinatown,Haymarket,42.352547,-71.062752,42.363021,-71.05829,210.66666666666666
Sunday,Fall,Orange,Chinatown,Jackson Square,42.352547,-71.062752,42.323132,-71.099592,732.1490909090909
Sunday,Fall,Orange,Chinatown,Malden Center,42.352547,-71.062752,42.426662,-71.074314,1285.6466165413526
Sunday,Fall,Orange,Chinatown,Massachusetts Avenue,42.352547,-71.062752,42.340927,-71.084188,404.9304029304029
Sunday,Fall,Orange,Chinatown,North Station,42.352547,-71.062752,42.365577,-71.06129,295.7435897435897
Sunday,Fall,Orange,Chinatown,Oak Grove,42.352547,-71.062752,42.437735000000004,-71.070875,1350.1853658536588
Sunday,Fall,Orange,Chinatown,Roxbury Crossing,42.352547,-71.062752,42.330671,-71.096121,628.1824817518249
Sunday,Fall,Orange,Chinatown,Ruggles,42.352547,-71.062752,42.33649,-71.089684,515.3394160583941
Sunday,Fall,Orange,Chinatown,State,42.352547,-71.062752,42.358978,-71.057598,128.61904761904762
Sunday,Fall,Orange,Chinatown,Stony Brook,42.352547,-71.062752,42.317062,-71.104248,859.492700729927
Sunday,Fall,Orange,Chinatown,Sullivan Square,42.352547,-71.062752,42.383975,-71.076994,687.3088235294113
Sunday,Fall,Orange,Chinatown,Tufts Medical Center,42.352547,-71.062752,42.349662,-71.063917,40.88278388278394
Sunday,Fall,Orange,Chinatown,Wellington,42.352547,-71.062752,42.401507,-71.07715,1025.029850746269
Sunday,Fall,Orange,Community College,Assembly,42.373622,-71.069533,42.392336,-71.07718,326.75824175824187
Sunday,Fall,Orange,Community College,Back Bay,42.373622,-71.069533,42.34735,-71.075727,764.0732600732601
Sunday,Fall,Orange,Community College,Chinatown,42.373622,-71.069533,42.352547,-71.062752,498.44688644688654
Sunday,Fall,Orange,Community College,Downtown Crossing,42.373622,-71.069533,42.355517999999996,-71.060225,402.963768115942
Sunday,Fall,Orange,Community College,Forest Hills,42.373622,-71.069533,42.300523,-71.113686,1708.8479262672813
Sunday,Fall,Orange,Community College,Green Street,42.373622,-71.069533,42.309832,-71.108059,1513.7106227106228
Sunday,Fall,Orange,Community College,Haymarket,42.373622,-71.069533,42.363021,-71.05829,193.21739130434787
Sunday,Fall,Orange,Community College,Jackson Square,42.373622,-71.069533,42.323132,-71.099592,1287.4399999999998
Sunday,Fall,Orange,Community College,Malden Center,42.373622,-71.069533,42.426662,-71.074314,756.0074906367039
Sunday,Fall,Orange,Community College,Massachusetts Avenue,42.373622,-71.069533,42.340927,-71.084188,955.1831501831501
Sunday,Fall,Orange,Community College,North Station,42.373622,-71.069533,42.365577,-71.06129,102.52536231884062
Sunday,Fall,Orange,Community College,Oak Grove,42.373622,-71.069533,42.437735000000004,-71.070875,838.5436893203882
Sunday,Fall,Orange,Community College,Roxbury Crossing,42.373622,-71.069533,42.330671,-71.096121,1179.0474452554745
Sunday,Fall,Orange,Community College,Ruggles,42.373622,-71.069533,42.33649,-71.089684,1066.2043795620439
Sunday,Fall,Orange,Community College,State,42.373622,-71.069533,42.358978,-71.057598,312.55434782608694
Sunday,Fall,Orange,Community College,Stony Brook,42.373622,-71.069533,42.317062,-71.104248,1410.3576642335765
Sunday,Fall,Orange,Community College,Sullivan Square,42.373622,-71.069533,42.383975,-71.076994,154.25641025641033
Sunday,Fall,Orange,Community College,Tufts Medical Center,42.373622,-71.069533,42.349662,-71.063917,591.1355311355312
Sunday,Fall,Orange,Community College,Wellington,42.373622,-71.069533,42.401507,-71.07715,488.6951672862456
Sunday,Fall,Orange,Downtown Crossing,Assembly,42.355517999999996,-71.060225,42.392336,-71.07718,762.9377289377283
Sunday,Fall,Orange,Downtown Crossing,Back Bay,42.355517999999996,-71.060225,42.34735,-71.075727,297.915750915751
Sunday,Fall,Orange,Downtown Crossing,Chinatown,42.355517999999996,-71.060225,42.352547,-71.062752,32.28937728937729
Sunday,Fall,Orange,Downtown Crossing,Community College,42.355517999999996,-71.060225,42.373622,-71.069533,370.7481751824818
Sunday,Fall,Orange,Downtown Crossing,Forest Hills,42.355517999999996,-71.060225,42.300523,-71.113686,1233.8433179723502
Sunday,Fall,Orange,Downtown Crossing,Green Street,42.355517999999996,-71.060225,42.309832,-71.108059,1046.7216117216117
Sunday,Fall,Orange,Downtown Crossing,Haymarket,42.355517999999996,-71.060225,42.363021,-71.05829,112.47445255474453
Sunday,Fall,Orange,Downtown Crossing,Jackson Square,42.355517999999996,-71.060225,42.323132,-71.099592,816.2290909090909
Sunday,Fall,Orange,Downtown Crossing,Malden Center,42.355517999999996,-71.060225,42.426662,-71.074314,1189.2659176029965
Sunday,Fall,Orange,Downtown Crossing,Massachusetts Avenue,42.355517999999996,-71.060225,42.340927,-71.084188,489.02564102564105
Sunday,Fall,Orange,Downtown Crossing,North Station,42.355517999999996,-71.060225,42.365577,-71.06129,197.53649635036498
Sunday,Fall,Orange,Downtown Crossing,Oak Grove,42.355517999999996,-71.060225,42.437735000000004,-71.070875,1253.4368932038838
Sunday,Fall,Orange,Downtown Crossing,Roxbury Crossing,42.355517999999996,-71.060225,42.330671,-71.096121,712.2919708029198
Sunday,Fall,Orange,Downtown Crossing,Ruggles,42.355517999999996,-71.060225,42.33649,-71.089684,599.448905109489
Sunday,Fall,Orange,Downtown Crossing,State,42.355517999999996,-71.060225,42.358978,-71.057598,30.470802919708028
Sunday,Fall,Orange,Downtown Crossing,Stony Brook,42.355517999999996,-71.060225,42.317062,-71.104248,943.6021897810219
Sunday,Fall,Orange,Downtown Crossing,Sullivan Square,42.355517999999996,-71.060225,42.383975,-71.076994,590.4358974358969
Sunday,Fall,Orange,Downtown Crossing,Tufts Medical Center,42.355517999999996,-71.060225,42.349662,-71.063917,124.97802197802197
Sunday,Fall,Orange,Downtown Crossing,Wellington,42.355517999999996,-71.060225,42.401507,-71.07715,924.2750929368037
Sunday,Fall,Orange,Forest Hills,Assembly,42.300523,-71.113686,42.392336,-71.07718,2023.1821561338288
Sunday,Fall,Orange,Forest Hills,Back Bay,42.300523,-71.113686,42.34735,-71.075727,845.8498168498169
Sunday,Fall,Orange,Forest Hills,Chinatown,42.300523,-71.113686,42.352547,-71.062752,1103.8051470588234
Sunday,Fall,Orange,Forest Hills,Community College,42.300523,-71.113686,42.373622,-71.069533,1628.9370370370366
Sunday,Fall,Orange,Forest Hills,Downtown Crossing,42.300523,-71.113686,42.355517999999996,-71.060225,1189.819188191882
Sunday,Fall,Orange,Forest Hills,Green Street,42.300523,-71.113686,42.309796,-71.107988,103.57564575645756
Sunday,Fall,Orange,Forest Hills,Haymarket,42.300523,-71.113686,42.363021,-71.05829,1370.3666666666666
Sunday,Fall,Orange,Forest Hills,Jackson Square,42.300523,-71.113686,42.323132,-71.099592,370.1648351648352
Sunday,Fall,Orange,Forest Hills,Malden Center,42.300523,-71.113686,42.426662,-71.074314,2447.695817490495
Sunday,Fall,Orange,Forest Hills,Massachusetts Avenue,42.300523,-71.113686,42.340892,-71.084124,706.2161172161173
Sunday,Fall,Orange,Forest Hills,North Station,42.300523,-71.113686,42.365577,-71.06129,1455.4259259259256
Sunday,Fall,Orange,Forest Hills,Oak Grove,42.300523,-71.113686,42.437735000000004,-71.070875,2486.143564356435
Sunday,Fall,Orange,Forest Hills,Roxbury Crossing,42.300523,-71.113686,42.33064,-71.09604,481.4212454212453
Sunday,Fall,Orange,Forest Hills,Ruggles,42.300523,-71.113686,42.336451,-71.089635,577.5091575091576
Sunday,Fall,Orange,Forest Hills,State,42.300523,-71.113686,42.358978,-71.057598,1288.514814814815
Sunday,Fall,Orange,Forest Hills,Stony Brook,42.300523,-71.113686,42.317062,-71.104248,216.04744525547443
Sunday,Fall,Orange,Forest Hills,Sullivan Square,42.300523,-71.113686,42.383975,-71.076994,1849.8884758364306
Sunday,Fall,Orange,Forest Hills,Tufts Medical Center,42.300523,-71.113686,42.349662,-71.063917,991.7069597069598
Sunday,Fall,Orange,Forest Hills,Wellington,42.300523,-71.113686,42.401507,-71.07715,2187.433962264152
Sunday,Fall,Orange,Green Street,Assembly,42.309796,-71.107988,42.392336,-71.07718,1891.8455882352946
Sunday,Fall,Orange,Green Street,Back Bay,42.309796,-71.107988,42.34735,-71.075727,716.8985507246377
Sunday,Fall,Orange,Green Street,Chinatown,42.309796,-71.107988,42.352547,-71.062752,974.4436363636365
Sunday,Fall,Orange,Green Street,Community College,42.309796,-71.107988,42.373622,-71.069533,1499.223443223443
Sunday,Fall,Orange,Green Street,Downtown Crossing,42.309796,-71.107988,42.355517999999996,-71.060225,1060.332116788321
Sunday,Fall,Orange,Green Street,Forest Hills,42.309832,-71.108059,42.300523,-71.113686,141.77314814814812
Sunday,Fall,Orange,Green Street,Haymarket,42.309796,-71.107988,42.363021,-71.05829,1240.868131868132
Sunday,Fall,Orange,Green Street,Jackson Square,42.309796,-71.107988,42.323132,-71.099592,241.68478260869566
Sunday,Fall,Orange,Green Street,Malden Center,42.309796,-71.107988,42.426662,-71.074314,2317.3721804511265
Sunday,Fall,Orange,Green Street,Massachusetts Avenue,42.309796,-71.107988,42.340892,-71.084124,577.3768115942029
Sunday,Fall,Orange,Green Street,North Station,42.309796,-71.107988,42.365577,-71.06129,1325.9413919413919
Sunday,Fall,Orange,Green Street,Oak Grove,42.309796,-71.107988,42.437735000000004,-71.070875,2358.8439024390245
Sunday,Fall,Orange,Green Street,Roxbury Crossing,42.309796,-71.107988,42.33064,-71.09604,352.9384057971015
Sunday,Fall,Orange,Green Street,Ruggles,42.309796,-71.107988,42.336451,-71.089635,448.99275362318843
Sunday,Fall,Orange,Green Street,State,42.309796,-71.107988,42.358978,-71.057598,1158.831501831502
Sunday,Fall,Orange,Green Street,Stony Brook,42.309796,-71.107988,42.317062,-71.104248,87.45848375451264
Sunday,Fall,Orange,Green Street,Sullivan Square,42.309796,-71.107988,42.383975,-71.076994,1719.1580882352946
Sunday,Fall,Orange,Green Street,Tufts Medical Center,42.309796,-71.107988,42.349662,-71.063917,862.6376811594204
Sunday,Fall,Orange,Green Street,Wellington,42.309796,-71.107988,42.401507,-71.07715,2057.35447761194
Sunday,Fall,Orange,Haymarket,Assembly,42.363021,-71.05829,42.392336,-71.07718,596.1098901098907
Sunday,Fall,Orange,Haymarket,Back Bay,42.363021,-71.05829,42.34735,-71.075727,518.4468864468865
Sunday,Fall,Orange,Haymarket,Chinatown,42.363021,-71.05829,42.352547,-71.062752,252.82051282051293
Sunday,Fall,Orange,Haymarket,Community College,42.363021,-71.05829,42.373622,-71.069533,203.99270072992707
Sunday,Fall,Orange,Haymarket,Downtown Crossing,42.363021,-71.05829,42.355517999999996,-71.060225,157.47101449275354
Sunday,Fall,Orange,Haymarket,Forest Hills,42.363021,-71.05829,42.300523,-71.113686,1468.479262672811
Sunday,Fall,Orange,Haymarket,Green Street,42.363021,-71.05829,42.309832,-71.108059,1267.992673992674
Sunday,Fall,Orange,Haymarket,Jackson Square,42.363021,-71.05829,42.323132,-71.099592,1041.8836363636365
Sunday,Fall,Orange,Haymarket,Malden Center,42.363021,-71.05829,42.426662,-71.074314,1022.415730337079
Sunday,Fall,Orange,Haymarket,Massachusetts Avenue,42.363021,-71.05829,42.340927,-71.084188,709.5567765567764
Sunday,Fall,Orange,Haymarket,North Station,42.363021,-71.05829,42.365577,-71.06129,30.78102189781022
Sunday,Fall,Orange,Haymarket,Oak Grove,42.363021,-71.05829,42.437735000000004,-71.070875,1087.349514563107
Sunday,Fall,Orange,Haymarket,Roxbury Crossing,42.363021,-71.05829,42.330671,-71.096121,933.4160583941607
Sunday,Fall,Orange,Haymarket,Ruggles,42.363021,-71.05829,42.33649,-71.089684,820.57299270073
Sunday,Fall,Orange,Haymarket,State,42.363021,-71.05829,42.358978,-71.057598,67.06159420289855
Sunday,Fall,Orange,Haymarket,Stony Brook,42.363021,-71.05829,42.317062,-71.104248,1164.7262773722625
Sunday,Fall,Orange,Haymarket,Sullivan Square,42.363021,-71.05829,42.383975,-71.076994,423.60805860805874
Sunday,Fall,Orange,Haymarket,Tufts Medical Center,42.363021,-71.05829,42.349662,-71.063917,345.5091575091576
Sunday,Fall,Orange,Haymarket,Wellington,42.363021,-71.05829,42.401507,-71.07715,757.2788104089215
Sunday,Fall,Orange,Jackson Square,Assembly,42.323132,-71.099592,42.392336,-71.07718,1591.860805860806
Sunday,Fall,Orange,Jackson Square,Back Bay,42.323132,-71.099592,42.34735,-71.075727,418.06498194945857
Sunday,Fall,Orange,Jackson Square,Chinatown,42.323132,-71.099592,42.352547,-71.062752,675.1521739130432
Sunday,Fall,Orange,Jackson Square,Community College,42.323132,-71.099592,42.373622,-71.069533,1199.952554744525
Sunday,Fall,Orange,Jackson Square,Downtown Crossing,42.323132,-71.099592,42.355517999999996,-71.060225,761.2145454545454
Sunday,Fall,Orange,Jackson Square,Forest Hills,42.323132,-71.099592,42.300523,-71.113686,368.5852534562212
Sunday,Fall,Orange,Jackson Square,Green Street,42.323132,-71.099592,42.309832,-71.108059,181.50549450549448
Sunday,Fall,Orange,Jackson Square,Haymarket,42.323132,-71.099592,42.363021,-71.05829,941.6788321167886
Sunday,Fall,Orange,Jackson Square,Malden Center,42.323132,-71.099592,42.426662,-71.074314,2018.8988764044948
Sunday,Fall,Orange,Jackson Square,Massachusetts Avenue,42.323132,-71.099592,42.340892,-71.084124,278.5306859205777
Sunday,Fall,Orange,Jackson Square,North Station,42.323132,-71.099592,42.365577,-71.06129,1026.7408759124091
Sunday,Fall,Orange,Jackson Square,Oak Grove,42.323132,-71.099592,42.437735000000004,-71.070875,2043.6747572815539
Sunday,Fall,Orange,Jackson Square,Roxbury Crossing,42.323132,-71.099592,42.33064,-71.09604,54.1841155234657
Sunday,Fall,Orange,Jackson Square,Ruggles,42.323132,-71.099592,42.336451,-71.089635,150.23826714801444
Sunday,Fall,Orange,Jackson Square,State,42.323132,-71.099592,42.358978,-71.057598,859.6751824817519
Sunday,Fall,Orange,Jackson Square,Stony Brook,42.323132,-71.099592,42.317062,-71.104248,78.46715328467153
Sunday,Fall,Orange,Jackson Square,Sullivan Square,42.323132,-71.099592,42.383975,-71.076994,1419.358974358975
Sunday,Fall,Orange,Jackson Square,Tufts Medical Center,42.323132,-71.099592,42.349662,-71.063917,563.7942238267148
Sunday,Fall,Orange,Jackson Square,Wellington,42.323132,-71.099592,42.401507,-71.07715,1759.1375464684008
Sunday,Fall,Orange,Malden Center,Assembly,42.426677,-71.074381,42.392331,-71.077262,317.625468164794
Sunday,Fall,Orange,Malden Center,Back Bay,42.426677,-71.074381,42.34735,-71.075727,1539.5437262357418
Sunday,Fall,Orange,Malden Center,Chinatown,42.426677,-71.074381,42.352547,-71.062752,1273.5817490494294
Sunday,Fall,Orange,Malden Center,Community College,42.426677,-71.074381,42.373622,-71.069533,705.5547169811317
Sunday,Fall,Orange,Malden Center,Downtown Crossing,42.426677,-71.074381,42.355517999999996,-71.060225,1176.8490566037742
Sunday,Fall,Orange,Malden Center,Forest Hills,42.426677,-71.074381,42.300523,-71.113686,2392.849514563107
Sunday,Fall,Orange,Malden Center,Green Street,42.426677,-71.074381,42.309832,-71.108059,2288.6145038167942
Sunday,Fall,Orange,Malden Center,Haymarket,42.426677,-71.074381,42.363021,-71.05829,966.2943396226419
Sunday,Fall,Orange,Malden Center,Jackson Square,42.426677,-71.074381,42.323132,-71.099592,2061.246212121212
Sunday,Fall,Orange,Malden Center,Massachusetts Avenue,42.426677,-71.074381,42.340927,-71.084188,1729.9847908745244
Sunday,Fall,Orange,Malden Center,North Station,42.426677,-71.074381,42.365577,-71.06129,875.3320754716976
Sunday,Fall,Orange,Malden Center,Oak Grove,42.426662,-71.074314,42.437735000000004,-71.070875,121.1951219512195
Sunday,Fall,Orange,Malden Center,Roxbury Crossing,42.426677,-71.074381,42.330671,-71.096121,1953.2851711026613
Sunday,Fall,Orange,Malden Center,Ruggles,42.426677,-71.074381,42.33649,-71.089684,1840.4524714828895
Sunday,Fall,Orange,Malden Center,State,42.426677,-71.074381,42.358978,-71.057598,1086.5622641509433
Sunday,Fall,Orange,Malden Center,Stony Brook,42.426677,-71.074381,42.317062,-71.104248,2184.486692015209
Sunday,Fall,Orange,Malden Center,Sullivan Square,42.426677,-71.074381,42.383975,-71.076994,483.8097014925375
Sunday,Fall,Orange,Malden Center,Tufts Medical Center,42.426677,-71.074381,42.349662,-71.063917,1366.6615969581746
Sunday,Fall,Orange,Malden Center,Wellington,42.426677,-71.074381,42.401505,-71.077252,176.09328358208955
Sunday,Fall,Orange,Massachusetts Avenue,Assembly,42.340892,-71.084124,42.392336,-71.07718,1255.4761904761901
Sunday,Fall,Orange,Massachusetts Avenue,Back Bay,42.340892,-71.084124,42.34735,-71.075727,81.4476534296029
Sunday,Fall,Orange,Massachusetts Avenue,Chinatown,42.340892,-71.084124,42.352547,-71.062752,338.75
Sunday,Fall,Orange,Massachusetts Avenue,Community College,42.340892,-71.084124,42.373622,-71.069533,863.3795620437954
Sunday,Fall,Orange,Massachusetts Avenue,Downtown Crossing,42.340892,-71.084124,42.355517999999996,-71.060225,424.8618181818181
Sunday,Fall,Orange,Massachusetts Avenue,Forest Hills,42.340927,-71.084188,42.300523,-71.113686,693.5253456221199
Sunday,Fall,Orange,Massachusetts Avenue,Green Street,42.340927,-71.084188,42.309832,-71.108059,506.4468864468864
Sunday,Fall,Orange,Massachusetts Avenue,Haymarket,42.340892,-71.084124,42.363021,-71.05829,605.1058394160585
Sunday,Fall,Orange,Massachusetts Avenue,Jackson Square,42.340927,-71.084188,42.323132,-71.099592,276.09090909090907
Sunday,Fall,Orange,Massachusetts Avenue,Malden Center,42.340892,-71.084124,42.426662,-71.074314,1681.902621722847
Sunday,Fall,Orange,Massachusetts Avenue,North Station,42.340892,-71.084124,42.365577,-71.06129,690.1678832116789
Sunday,Fall,Orange,Massachusetts Avenue,Oak Grove,42.340892,-71.084124,42.437735000000004,-71.070875,1727.3009708737864
Sunday,Fall,Orange,Massachusetts Avenue,Roxbury Crossing,42.340927,-71.084188,42.330671,-71.096121,172.08759124087592
Sunday,Fall,Orange,Massachusetts Avenue,Ruggles,42.340927,-71.084188,42.33649,-71.089684,59.24452554744524
Sunday,Fall,Orange,Massachusetts Avenue,State,42.340892,-71.084124,42.358978,-71.057598,523.1021897810218
Sunday,Fall,Orange,Massachusetts Avenue,Stony Brook,42.340927,-71.084188,42.317062,-71.104248,403.3978102189781
Sunday,Fall,Orange,Massachusetts Avenue,Sullivan Square,42.340892,-71.084124,42.383975,-71.076994,1082.9743589743587
Sunday,Fall,Orange,Massachusetts Avenue,Tufts Medical Center,42.340892,-71.084124,42.349662,-71.063917,227.1768953068592
Sunday,Fall,Orange,Massachusetts Avenue,Wellington,42.340892,-71.084124,42.401507,-71.07715,1422.185873605948
Sunday,Fall,Orange,North Station,Assembly,42.365577,-71.06129,42.392336,-71.07718,510.1098901098907
Sunday,Fall,Orange,North Station,Back Bay,42.365577,-71.06129,42.34735,-71.075727,626.7216117216117
Sunday,Fall,Orange,North Station,Chinatown,42.365577,-71.06129,42.352547,-71.062752,361.0952380952379
Sunday,Fall,Orange,North Station,Community College,42.365577,-71.06129,42.373622,-71.069533,117.99635036496362
Sunday,Fall,Orange,North Station,Downtown Crossing,42.365577,-71.06129,42.355517999999996,-71.060225,265.56521739130443
Sunday,Fall,Orange,North Station,Forest Hills,42.365577,-71.06129,42.300523,-71.113686,1579.0967741935483
Sunday,Fall,Orange,North Station,Green Street,42.365577,-71.06129,42.309832,-71.108059,1376.106227106227
Sunday,Fall,Orange,North Station,Haymarket,42.365577,-71.06129,42.363021,-71.05829,55.81884057971016
Sunday,Fall,Orange,North Station,Jackson Square,42.365577,-71.06129,42.323132,-71.099592,1149.9454545454546
Sunday,Fall,Orange,North Station,Malden Center,42.365577,-71.06129,42.426662,-71.074314,936.3820224719107
Sunday,Fall,Orange,North Station,Massachusetts Avenue,42.365577,-71.06129,42.340927,-71.084188,817.831501831502
Sunday,Fall,Orange,North Station,Oak Grove,42.365577,-71.06129,42.437735000000004,-71.070875,1000.8300970873785
Sunday,Fall,Orange,North Station,Roxbury Crossing,42.365577,-71.06129,42.330671,-71.096121,1041.57299270073
Sunday,Fall,Orange,North Station,Ruggles,42.365577,-71.06129,42.33649,-71.089684,928.7299270072995
Sunday,Fall,Orange,North Station,State,42.365577,-71.06129,42.358978,-71.057598,175.15579710144917
Sunday,Fall,Orange,North Station,Stony Brook,42.365577,-71.06129,42.317062,-71.104248,1272.883211678832
Sunday,Fall,Orange,North Station,Sullivan Square,42.365577,-71.06129,42.383975,-71.076994,337.60805860805874
Sunday,Fall,Orange,North Station,Tufts Medical Center,42.365577,-71.06129,42.349662,-71.063917,453.7838827838828
Sunday,Fall,Orange,North Station,Wellington,42.365577,-71.06129,42.401507,-71.07715,671.308550185874
Sunday,Fall,Orange,Oak Grove,Assembly,42.437735000000004,-71.070875,42.392331,-71.077262,449.20849420849424
Sunday,Fall,Orange,Oak Grove,Back Bay,42.437735000000004,-71.070875,42.34735,-71.075727,1664.4117647058824
Sunday,Fall,Orange,Oak Grove,Chinatown,42.437735000000004,-71.070875,42.352547,-71.062752,1398.7921568627448
Sunday,Fall,Orange,Oak Grove,Community College,42.437735000000004,-71.070875,42.373622,-71.069533,830.4941634241242
Sunday,Fall,Orange,Oak Grove,Downtown Crossing,42.437735000000004,-71.070875,42.355517999999996,-71.060225,1302.2918287937741
Sunday,Fall,Orange,Oak Grove,Forest Hills,42.437735000000004,-71.070875,42.300523,-71.113686,2517.924623115578
Sunday,Fall,Orange,Oak Grove,Green Street,42.437735000000004,-71.070875,42.309832,-71.108059,2413.889763779528
Sunday,Fall,Orange,Oak Grove,Haymarket,42.437735000000004,-71.070875,42.363021,-71.05829,1090.8093385214004
Sunday,Fall,Orange,Oak Grove,Jackson Square,42.437735000000004,-71.070875,42.323132,-71.099592,2186.765625
Sunday,Fall,Orange,Oak Grove,Malden Center,42.437735000000004,-71.070875,42.426677,-71.074381,80.40229885057472
Sunday,Fall,Orange,Oak Grove,Massachusetts Avenue,42.437735000000004,-71.070875,42.340927,-71.084188,1855.5058823529414
Sunday,Fall,Orange,Oak Grove,North Station,42.437735000000004,-71.070875,42.365577,-71.06129,999.583657587549
Sunday,Fall,Orange,Oak Grove,Roxbury Crossing,42.437735000000004,-71.070875,42.330671,-71.096121,2078.6431372549023
Sunday,Fall,Orange,Oak Grove,Ruggles,42.437735000000004,-71.070875,42.33649,-71.089684,1965.8352941176474
Sunday,Fall,Orange,Oak Grove,State,42.437735000000004,-71.070875,42.358978,-71.057598,1211.5953307393
Sunday,Fall,Orange,Oak Grove,Stony Brook,42.437735000000004,-71.070875,42.317062,-71.104248,2309.7568627450987
Sunday,Fall,Orange,Oak Grove,Sullivan Square,42.437735000000004,-71.070875,42.383975,-71.076994,612.8153846153849
Sunday,Fall,Orange,Oak Grove,Tufts Medical Center,42.437735000000004,-71.070875,42.349662,-71.063917,1491.4078431372552
Sunday,Fall,Orange,Oak Grove,Wellington,42.437735000000004,-71.070875,42.401505,-71.077252,309.1115384615385
Sunday,Fall,Orange,Roxbury Crossing,Assembly,42.33064,-71.09604,42.392336,-71.07718,1488.4175824175818
Sunday,Fall,Orange,Roxbury Crossing,Back Bay,42.33064,-71.09604,42.34735,-71.075727,314.505415162455
Sunday,Fall,Orange,Roxbury Crossing,Chinatown,42.33064,-71.09604,42.352547,-71.062752,571.572463768116
Sunday,Fall,Orange,Roxbury Crossing,Community College,42.33064,-71.09604,42.373622,-71.069533,1096.5364963503648
Sunday,Fall,Orange,Roxbury Crossing,Downtown Crossing,42.33064,-71.09604,42.355517999999996,-71.060225,657.8218181818183
Sunday,Fall,Orange,Roxbury Crossing,Forest Hills,42.330671,-71.096121,42.300523,-71.113686,472.05990783410135
Sunday,Fall,Orange,Roxbury Crossing,Green Street,42.330671,-71.096121,42.309832,-71.108059,283.6263736263736
