service_date,gtfs_route_id,gtfs_route_desc,route_category,mode_type,otp_numerator,otp_denominator,cancelled_numerator,month,route_short_name,route_long_name
2021-12-20,47,Local Bus,Other Bus,Bus,415,586,0,21Dec,47,"Central Square, Cambridge - Broadway Station"
2021-12-20,47,Local Bus,Other Bus,Bus,155,274,0,21Dec,47,"Central Square, Cambridge - Broadway Station"
2021-12-20,456,Limited Service,Other Bus,Bus,1,4,0,21Dec,456,"Salem Depot - Central Square, Lynn"
2021-12-20,456,Limited Service,Other Bus,Bus,37,56,0,21Dec,456,"Salem Depot - Central Square, Lynn"
2021-12-20,455,Local Bus,Other Bus,Bus,360,537,0,21Dec,455,Salem Depot - Wonderland Station
2021-12-20,455,Local Bus,Other Bus,Bus,142,195,0,21Dec,455,Salem Depot - Wonderland Station
2021-12-20,451,Limited Service,Other Bus,Bus,20,36,0,21Dec,451,North Beverly Station - Salem Depot
2021-12-20,451,Limited Service,Other Bus,Bus,23,35,0,21Dec,451,North Beverly Station - Salem Depot
2021-12-20,450,Express Bus,Other Bus,Bus,78,130,0,21Dec,450,Salem Depot - Wonderland or Haymarket Station
2021-12-20,450,Express Bus,Other Bus,Bus,160,287,0,21Dec,450,Salem Depot - Wonderland or Haymarket Station
2021-12-20,45,Local Bus,Other Bus,Bus,171,222,0,21Dec,45,Franklin Park - Ruggles Station
2021-12-20,45,Local Bus,Other Bus,Bus,416,541,0,21Dec,45,Franklin Park - Ruggles Station
2021-12-20,442,Local Bus,Other Bus,Bus,121,148,0,21Dec,442,Marblehead - Wonderland Station via Humphrey Street
2021-12-20,442,Local Bus,Other Bus,Bus,289,371,0,21Dec,442,Marblehead - Wonderland Station via Humphrey Street
2021-12-20,441,Local Bus,Other Bus,Bus,75,125,0,21Dec,441,Marblehead - Wonderland Station via Paradise Road
2021-12-20,441,Local Bus,Other Bus,Bus,53,68,0,21Dec,441,Marblehead - Wonderland Station via Paradise Road
2021-12-20,44,Local Bus,Other Bus,Bus,490,602,0,21Dec,44,Jackson Square Station - Ruggles Station
2021-12-20,44,Local Bus,Other Bus,Bus,167,246,0,21Dec,44,Jackson Square Station - Ruggles Station
2021-12-20,439,Limited Service,Other Bus,Bus,15,19,0,21Dec,439,Nahant - Wonderland Station
2021-12-20,439,Limited Service,Other Bus,Bus,17,21,0,21Dec,439,Nahant - Wonderland Station
2021-12-20,42,Local Bus,Other Bus,Bus,50,93,0,21Dec,42,Forest Hills Station - Nubian Station
2021-12-20,411,Local Bus,Other Bus,Bus,96,162,0,21Dec,411,Kennedy Drive or Jack Satter House - Malden Center Station
2021-12-20,749,Rapid Transit,Silver Line,Bus,303,356,0,21Dec,SL5,Nubian Station - Temple Place
2021-12-20,747,Local Bus,Other Bus,Bus,178,317,0,21Dec,CT2,Sullivan Square Station - Ruggles Station
2021-12-20,747,Local Bus,Other Bus,Bus,84,222,0,21Dec,CT2,Sullivan Square Station - Ruggles Station
2021-12-20,28,Key Bus Route (Frequent Service),Key Bus,Bus,1259,1678,0,21Dec,28,Mattapan Station - Ruggles Station
2021-12-20,746,Rapid Transit,Silver Line,Bus,4,5,0,21Dec,SLW,Silver Line Way - South Station
2021-12-20,28,Key Bus Route (Frequent Service),Key Bus,Bus,392,535,0,21Dec,28,Mattapan Station - Ruggles Station
2021-12-20,746,Rapid Transit,Silver Line,Bus,59,80,0,21Dec,SLW,Silver Line Way - South Station
2021-12-20,26,Local Bus,Other Bus,Bus,77,121,0,21Dec,26,Ashmont Station - Norfolk Street Loop
2021-12-20,411,Local Bus,Other Bus,Bus,31,69,0,21Dec,411,Kennedy Drive or Jack Satter House - Malden Center Station
2021-12-20,743,Rapid Transit,Silver Line,Bus,1112,1366,0,21Dec,SL3,Chelsea Station - South Station
2021-12-20,26,Local Bus,Other Bus,Bus,177,244,0,21Dec,26,Ashmont Station - Norfolk Street Loop
2021-12-20,41,Local Bus,Other Bus,Bus,55,164,0,21Dec,41,Centre Street & Eliot Street - JFK/UMass Station
2021-12-20,743,Rapid Transit,Silver Line,Bus,426,524,0,21Dec,SL3,Chelsea Station - South Station
2021-12-20,742,Rapid Transit,Silver Line,Bus,268,310,0,21Dec,SL2,Drydock Avenue - South Station
2021-12-20,742,Rapid Transit,Silver Line,Bus,161,207,0,21Dec,SL2,Drydock Avenue - South Station
2021-12-20,741,Rapid Transit,Silver Line,Bus,240,292,0,21Dec,SL1,Logan Airport Terminals - South Station
2021-12-20,741,Rapid Transit,Silver Line,Bus,689,949,0,21Dec,SL1,Logan Airport Terminals - South Station
2021-12-20,74,Local Bus,Other Bus,Bus,308,353,0,21Dec,74,Belmont Center - Harvard via Concord Avenue
2021-12-20,74,Local Bus,Other Bus,Bus,77,101,0,21Dec,74,Belmont Center - Harvard via Concord Avenue
2021-12-20,73,Key Bus Route (Frequent Service),Key Bus,Bus,265,356,0,21Dec,73,Waverley Square - Harvard Station
2021-12-20,73,Key Bus Route (Frequent Service),Key Bus,Bus,658,812,0,21Dec,73,Waverley Square - Harvard Station
2021-12-20,71,Key Bus Route (Frequent Service),Key Bus,Bus,272,335,0,21Dec,71,Watertown Square - Harvard Station
2021-12-20,71,Key Bus Route (Frequent Service),Key Bus,Bus,631,792,0,21Dec,71,Watertown Square - Harvard Station
2021-12-20,708,Local Bus,Other Bus,Bus,97,164,0,21Dec,CT3,Beth Israel Deaconess Hospital - Andrew Station
2021-12-20,708,Local Bus,Other Bus,Bus,155,205,0,21Dec,CT3,Beth Israel Deaconess Hospital - Andrew Station
2021-12-20,70,Local Bus,Other Bus,Bus,239,333,0,21Dec,70,Market Place Drive or Waltham Center - University Park
2021-12-20,70,Local Bus,Other Bus,Bus,602,859,0,21Dec,70,Market Place Drive or Waltham Center - University Park
2021-12-20,7,Local Bus,Other Bus,Bus,294,360,0,21Dec,7,City Point - Otis Street & Summer Street
2021-12-20,7,Local Bus,Other Bus,Bus,296,342,0,21Dec,7,City Point - Otis Street & Summer Street
2021-12-20,69,Local Bus,Other Bus,Bus,103,128,0,21Dec,69,Harvard Square - Lechmere Station
2021-12-20,69,Local Bus,Other Bus,Bus,218,286,0,21Dec,69,Harvard Square - Lechmere Station
2021-12-20,68,Local Bus,Other Bus,Bus,66,73,0,21Dec,68,Harvard Square - Kendall/MIT Station
2021-12-20,68,Local Bus,Other Bus,Bus,33,41,0,21Dec,68,Harvard Square - Kendall/MIT Station
2021-12-20,67,Local Bus,Other Bus,Bus,57,73,0,21Dec,67,Turkey Hill - Alewife Station
2021-12-20,67,Local Bus,Other Bus,Bus,104,119,0,21Dec,67,Turkey Hill - Alewife Station
2021-12-20,66,Key Bus Route (Frequent Service),Key Bus,Bus,394,534,0,21Dec,66,Harvard Square - Nubian Station
2021-12-20,66,Key Bus Route (Frequent Service),Key Bus,Bus,1212,1525,0,21Dec,66,Harvard Square - Nubian Station
2021-12-20,65,Local Bus,Other Bus,Bus,155,252,0,21Dec,65,Brighton Center - Kenmore Station
2021-12-20,65,Local Bus,Other Bus,Bus,178,257,0,21Dec,65,Brighton Center - Kenmore Station
2021-12-20,64,Local Bus,Other Bus,Bus,140,180,0,21Dec,64,Oak Square - University Park or Kendall/MIT Station
2021-12-20,64,Local Bus,Other Bus,Bus,77,108,0,21Dec,64,Oak Square - University Park or Kendall/MIT Station
2021-12-20,41,Local Bus,Other Bus,Bus,235,369,0,21Dec,41,Centre Street & Eliot Street - JFK/UMass Station
2021-12-20,245,Local Bus,Other Bus,Bus,15,24,0,21Dec,245,Quincy Center Station - Mattapan Station
2021-12-20,245,Local Bus,Other Bus,Bus,46,59,0,21Dec,245,Quincy Center Station - Mattapan Station
2021-12-20,240,Local Bus,Other Bus,Bus,123,237,0,21Dec,240,Avon Square - Ashmont Station
2021-12-20,40,Local Bus,Other Bus,Bus,55,91,0,21Dec,40,Georgetowne - Forest Hills Station
2021-12-20,40,Local Bus,Other Bus,Bus,153,205,0,21Dec,40,Georgetowne - Forest Hills Station
2021-12-20,4,Limited Service,Other Bus,Bus,59,83,0,21Dec,4,North Station - Tide Street
2021-12-20,4,Limited Service,Other Bus,Bus,23,35,0,21Dec,4,North Station - Tide Street
2021-12-20,39,Key Bus Route (Frequent Service),Key Bus,Bus,331,391,0,21Dec,39,Forest Hills Station - Back Bay Station
2021-12-20,39,Key Bus Route (Frequent Service),Key Bus,Bus,915,1077,0,21Dec,39,Forest Hills Station - Back Bay Station
2021-12-20,38,Local Bus,Other Bus,Bus,164,226,0,21Dec,38,Wren Street - Forest Hills Station
2021-12-20,38,Local Bus,Other Bus,Bus,94,140,0,21Dec,38,Wren Street - Forest Hills Station
2021-12-20,37,Local Bus,Other Bus,Bus,132,147,0,21Dec,37,Baker Street & Vermont Street - Forest Hills Station
2021-12-20,37,Local Bus,Other Bus,Bus,157,221,0,21Dec,37,Baker Street & Vermont Street - Forest Hills Station
2021-12-20,36,Local Bus,Other Bus,Bus,176,227,0,21Dec,36,Millennium Park or VA Hospital - Forest Hills Station
2021-12-20,36,Local Bus,Other Bus,Bus,328,457,0,21Dec,36,Millennium Park or VA Hospital - Forest Hills Station
2021-12-20,354,Express Bus,Other Bus,Bus,86,182,0,21Dec,354,"North Burlington - State Street, Boston"
2021-12-20,354,Express Bus,Other Bus,Bus,99,142,0,21Dec,354,"North Burlington - State Street, Boston"
2021-12-20,351,Limited Service,Other Bus,Bus,16,30,0,21Dec,351,Bedford Woods Drive - Third Avenue
2021-12-20,351,Limited Service,Other Bus,Bus,48,83,0,21Dec,351,Bedford Woods Drive - Third Avenue
2021-12-20,350,Local Bus,Other Bus,Bus,129,251,0,21Dec,350,North Burlington - Alewife Station
2021-12-20,350,Local Bus,Other Bus,Bus,259,469,0,21Dec,350,North Burlington - Alewife Station
2021-12-20,35,Local Bus,Other Bus,Bus,134,156,0,21Dec,35,Dedham Mall or Stimson Street - Forest Hills Station
2021-12-20,35,Local Bus,Other Bus,Bus,199,286,0,21Dec,35,Dedham Mall or Stimson Street - Forest Hills Station
2021-12-20,34E,Local Bus,Other Bus,Bus,143,332,0,21Dec,34E,Walpole Center - Forest Hills Station
2021-12-20,34E,Local Bus,Other Bus,Bus,484,787,0,21Dec,34E,Walpole Center - Forest Hills Station
2021-12-20,34,Local Bus,Other Bus,Bus,120,151,0,21Dec,34,Dedham Mall or Dedham Line - Forest Hills Station
2021-12-20,34,Local Bus,Other Bus,Bus,393,533,0,21Dec,34,Dedham Mall or Dedham Line - Forest Hills Station
2021-12-20,33,Local Bus,Other Bus,Bus,76,122,0,21Dec,33,River Street & Milton Street - Mattapan Station
2021-12-20,33,Local Bus,Other Bus,Bus,47,72,0,21Dec,33,River Street & Milton Street - Mattapan Station
2021-12-20,32,Key Bus Route (Frequent Service),Key Bus,Bus,252,295,0,21Dec,32,Wolcott or Cleary Square - Forest Hills Station
2021-12-20,32,Key Bus Route (Frequent Service),Key Bus,Bus,846,1001,0,21Dec,32,Wolcott or Cleary Square - Forest Hills Station
2021-12-20,240,Local Bus,Other Bus,Bus,402,610,0,21Dec,240,Avon Square - Ashmont Station
2021-12-20,24,Local Bus,Other Bus,Bus,255,392,0,21Dec,24,Wakefield Avenue & Truman Parkway - Ashmont Station
2021-12-20,24,Local Bus,Other Bus,Bus,82,182,0,21Dec,24,Wakefield Avenue & Truman Parkway - Ashmont Station
2021-12-20,238,Local Bus,Other Bus,Bus,160,326,0,21Dec,238,Holbrook/Randolph Station - Quincy Center Station
2021-12-20,238,Local Bus,Other Bus,Bus,64,146,0,21Dec,238,Holbrook/Randolph Station - Quincy Center Station
2021-12-20,236,Local Bus,Other Bus,Bus,108,153,0,21Dec,236,South Shore Plaza - Quincy Center Station
2021-12-20,236,Local Bus,Other Bus,Bus,57,87,0,21Dec,236,South Shore Plaza - Quincy Center Station
2021-12-20,230,Local Bus,Other Bus,Bus,238,355,0,21Dec,230,Montello Station - Quincy Center Station
2021-12-20,230,Local Bus,Other Bus,Bus,107,161,0,21Dec,230,Montello Station - Quincy Center Station
2021-12-20,23,Key Bus Route (Frequent Service),Key Bus,Bus,1235,1558,0,21Dec,23,Ashmont Station - Ruggles Station via Washington Street
2021-12-20,23,Key Bus Route (Frequent Service),Key Bus,Bus,482,621,0,21Dec,23,Ashmont Station - Ruggles Station via Washington Street
2021-12-20,225,Local Bus,Other Bus,Bus,235,298,0,21Dec,225,Weymouth Landing - Quincy Center Station
2021-12-20,225,Local Bus,Other Bus,Bus,363,453,0,21Dec,225,Weymouth Landing - Quincy Center Station
2021-12-20,222,Local Bus,Other Bus,Bus,74,103,0,21Dec,222,East Weymouth - Quincy Center Station
2021-12-20,222,Local Bus,Other Bus,Bus,197,292,0,21Dec,222,East Weymouth - Quincy Center Station
2021-12-20,220,Local Bus,Other Bus,Bus,134,165,0,21Dec,220,Hingham Depot - Quincy Center Station
2021-12-20,220,Local Bus,Other Bus,Bus,308,378,0,21Dec,220,Hingham Depot - Quincy Center Station
2021-12-20,22,Key Bus Route (Frequent Service),Key Bus,Bus,847,1137,0,21Dec,22,Ashmont Station - Ruggles Station via Talbot Ave
2021-12-20,22,Key Bus Route (Frequent Service),Key Bus,Bus,371,465,0,21Dec,22,Ashmont Station - Ruggles Station via Talbot Ave
2021-12-20,217,Limited Service,Other Bus,Bus,11,38,0,21Dec,217,Quincy Center Station - Ashmont Station via Wollaston Station
2021-12-20,217,Limited Service,Other Bus,Bus,20,33,0,21Dec,217,Quincy Center Station - Ashmont Station via Wollaston Station
2021-12-20,216,Local Bus,Other Bus,Bus,205,233,0,21Dec,216,Houghs Neck - Quincy Center Station via Germantown
2021-12-20,216,Local Bus,Other Bus,Bus,313,415,0,21Dec,216,Houghs Neck - Quincy Center Station via Germantown
2021-12-20,215,Local Bus,Other Bus,Bus,120,170,0,21Dec,215,Quincy Center Station - Ashmont Station via West Quincy
2021-12-20,215,Local Bus,Other Bus,Bus,263,370,0,21Dec,215,Quincy Center Station - Ashmont Station via West Quincy
2021-12-20,211,Local Bus,Other Bus,Bus,53,86,0,21Dec,211,Quincy Center Station - Squantum
2021-12-20,211,Local Bus,Other Bus,Bus,92,139,0,21Dec,211,Quincy Center Station - Squantum
2021-12-20,210,Local Bus,Other Bus,Bus,103,146,0,21Dec,210,Quincy Center Station - Fields Corner Station
2021-12-20,210,Local Bus,Other Bus,Bus,85,110,0,21Dec,210,Quincy Center Station - Fields Corner Station
2021-12-20,21,Local Bus,Other Bus,Bus,194,233,0,21Dec,21,Ashmont Station - Forest Hills Station
2021-12-20,21,Local Bus,Other Bus,Bus,418,554,0,21Dec,21,Ashmont Station - Forest Hills Station
2021-12-20,202,Local Bus,Other Bus,Bus,44,57,0,21Dec,202,Fields Corner Loop via Adams Street
2021-12-20,202,Local Bus,Other Bus,Bus,110,141,0,21Dec,202,Fields Corner Loop via Adams Street
2021-12-20,201,Local Bus,Other Bus,Bus,50,60,0,21Dec,201,Fields Corner Loop via Neponset Ave
2021-12-20,201,Local Bus,Other Bus,Bus,165,217,0,21Dec,201,Fields Corner Loop via Neponset Ave
2021-12-20,194,Local Bus,Other Bus,Bus,5,6,0,21Dec,NA,NA
2021-12-20,193,Local Bus,Other Bus,Bus,0,18,0,21Dec,NA,NA
2022-01-30,Red,Rapid Transit,Red Line,Rail,35034.96,49089.69,0,22Jan,,Red Line
2022-01-30,Orange,Rapid Transit,Orange Line,Rail,26801.39,44994.85,0,22Jan,,Orange Line
2022-01-30,Green-E,Rapid Transit,Green Line,Rail,11421.38,17183.03,0,22Jan,E,Green Line E
2022-01-30,Green-D,Rapid Transit,Green Line,Rail,6113.941,8771.801,0,22Jan,D,Green Line D
2022-01-30,Green-C,Rapid Transit,Green Line,Rail,9260.17,14356.96,0,22Jan,C,Green Line C
2022-01-30,Green-B,Rapid Transit,Green Line,Rail,6479.009,10515.84,0,22Jan,B,Green Line B
2022-01-30,CR-Worcester,Commuter Rail,NULL,Commuter Rail,0,0,0,22Jan,,Framingham/Worcester Line
2022-01-30,22,Key Bus Route (Frequent Service),Key Bus,Bus,479,660,0,22Jan,22,Ashmont Station - Ruggles Station via Talbot Ave
2022-01-30,216,Local Bus,Other Bus,Bus,181,266,0,22Jan,216,Houghs Neck - Quincy Center Station via Germantown
2022-01-30,215,Local Bus,Other Bus,Bus,169,269,0,22Jan,215,Quincy Center Station - Ashmont Station via West Quincy
2022-01-30,211,Local Bus,Other Bus,Bus,40,75,0,22Jan,211,Quincy Center Station - Squantum
2022-01-30,210,Local Bus,Other Bus,Bus,0,1,0,22Jan,210,Quincy Center Station - Fields Corner Station
2022-01-30,21,Local Bus,Other Bus,Bus,99,150,0,22Jan,21,Ashmont Station - Forest Hills Station
2022-01-30,201,Local Bus,Other Bus,Bus,114,151,0,22Jan,201,Fields Corner Loop via Neponset Ave
2022-01-30,194,Local Bus,Other Bus,Bus,7,15,0,22Jan,NA,NA
2022-01-30,191,Local Bus,Other Bus,Bus,1,11,0,22Jan,NA,NA
2022-01-30,171,Limited Service,Other Bus,Bus,2,8,0,22Jan,171,Logan Airport Terminals - Nubian Station
2022-01-30,17,Local Bus,Other Bus,Bus,87,148,0,22Jan,17,Fields Corner Station - Andrew Station
2022-01-30,16,Local Bus,Other Bus,Bus,378,529,0,22Jan,16,Forest Hills Station - Andrew Station or Harbor Point
2022-01-30,15,Key Bus Route (Frequent Service),Key Bus,Bus,470,590,0,22Jan,15,Fields Corner Station or Kane Square - Ruggles Station
2022-01-30,137,Local Bus,Other Bus,Bus,8,102,0,22Jan,137,Reading Depot - Malden Center Station
2022-01-30,134,Local Bus,Other Bus,Bus,128,178,0,22Jan,134,North Woburn - Wellington Station
2022-01-30,120,Local Bus,Other Bus,Bus,132,174,0,22Jan,120,Orient Heights Station - Jeffries Point
2022-01-30,119,Local Bus,Other Bus,Bus,52,75,0,22Jan,119,Northgate Shopping Center - Beachmont Station
2022-01-30,117,Key Bus Route (Frequent Service),Key Bus,Bus,322,495,0,22Jan,117,Wonderland Station - Maverick Station via Beach Street
2022-01-30,116,Key Bus Route (Frequent Service),Key Bus,Bus,268,404,0,22Jan,116,Wonderland Station - Maverick Station via Revere Street
2022-01-30,112,Local Bus,Other Bus,Bus,54,108,0,22Jan,112,Wellington Station - Wood Island Station
2022-01-30,111,Key Bus Route (Frequent Service),Key Bus,Bus,1033,1369,0,22Jan,111,Woodlawn - Haymarket Station
2022-01-30,110,Local Bus,Other Bus,Bus,248,361,0,22Jan,110,Wonderland Station - Wellington Station
2022-01-30,11,Local Bus,Other Bus,Bus,85,258,0,22Jan,11,City Point - Chauncy Street & Summer Street
2022-01-30,109,Local Bus,Other Bus,Bus,285,421,0,22Jan,109,Linden Square - Sullivan Square Station
2022-01-30,108,Local Bus,Other Bus,Bus,81,132,0,22Jan,108,Linden Square - Wellington Station
2022-01-30,106,Local Bus,Other Bus,Bus,143,202,0,22Jan,106,Lebanon Loop - Wellington Station
2022-01-30,105,Local Bus,Other Bus,Bus,71,78,0,22Jan,105,Malden Center Station - Sullivan Square Station via Newland Street Housing
2022-01-30,104,Local Bus,Other Bus,Bus,265,425,0,22Jan,104,Malden Center Station - Sullivan Square Station via Ferry Street
2022-01-30,101,Local Bus,Other Bus,Bus,149,263,0,22Jan,101,Malden Center Station - Sullivan Square Station via Winter Hill
2022-01-30,100,Local Bus,Other Bus,Bus,144,169,0,22Jan,100,Elm Street - Wellington Station
2022-01-30,10,Local Bus,Other Bus,Bus,164,376,0,22Jan,10,City Point - Copley Square
2022-01-30,1,Key Bus Route (Frequent Service),Key Bus,Bus,603,800,0,22Jan,1,Harvard Square - Nubian Station
2022-01-29,Red,Rapid Transit,Red Line,Rail,58052.69,88341.63,0,22Jan,,Red Line
2022-01-29,Orange,Rapid Transit,Orange Line,Rail,34676.8,55363.38,0,22Jan,,Orange Line
2022-01-29,Green-E,Rapid Transit,Green Line,Rail,15102.82,27793.98,0,22Jan,E,Green Line E
2022-01-29,Green-D,Rapid Transit,Green Line,Rail,19.20287,40.31363,0,22Jan,D,Green Line D
2022-01-29,Green-C,Rapid Transit,Green Line,Rail,13485.82,24758.46,0,22Jan,C,Green Line C
2022-01-29,Green-B,Rapid Transit,Green Line,Rail,4978.599,10269.51,0,22Jan,B,Green Line B
2022-01-29,CR-Worcester,Commuter Rail,NULL,Commuter Rail,0,0,0,22Jan,,Framingham/Worcester Line
2022-01-29,CR-Worcester,Commuter Rail,NULL,Commuter Rail,12,20,6,22Jan,,Framingham/Worcester Line
2022-01-29,CR-Shuttle003,Rail Replacement Bus,Other Bus,Bus,0,0,0,22Jan,NA,NA
2022-01-29,CR-Shuttle003,Rail Replacement Bus,Other Bus,Bus,15,18,0,22Jan,NA,NA
2022-01-29,CR-Shuttle002,Rail Replacement Bus,Other Bus,Bus,0,0,0,22Jan,NA,NA
2022-01-29,CR-Shuttle002,Rail Replacement Bus,Other Bus,Bus,12,20,6,22Jan,NA,NA
2022-01-29,CR-Shuttle001,Rail Replacement Bus,Other Bus,Bus,0,0,0,22Jan,NA,NA
2022-01-29,CR-Shuttle001,Rail Replacement Bus,Other Bus,Bus,12,20,6,22Jan,NA,NA
2022-01-29,CR-Providence,Commuter Rail,NULL,Commuter Rail,12,18,2,22Jan,,Providence/Stoughton Line
2022-01-29,CR-Providence,Commuter Rail,NULL,Commuter Rail,0,0,0,22Jan,,Providence/Stoughton Line
2022-01-29,CR-Newburyport,Commuter Rail,NULL,Commuter Rail,9,18,2,22Jan,,Newburyport/Rockport Line
2022-01-29,CR-Newburyport,Commuter Rail,NULL,Commuter Rail,4,18,3,22Jan,,Newburyport/Rockport Line
2022-01-30,75,Local Bus,Other Bus,Bus,219,266,0,22Jan,75,Belmont Center - Harvard via Huron Avenue
2022-01-29,230,Local Bus,Other Bus,Bus,40,115,0,22Jan,230,Montello Station - Quincy Center Station
2022-01-28,Green-C,Rapid Transit,Green Line,Rail,11179.19,14230.31,0,22Jan,C,Green Line C
2022-01-28,Green-C,Rapid Transit,Green Line,Rail,8259.45,10051.06,0,22Jan,C,Green Line C
2022-01-28,Green-B,Rapid Transit,Green Line,Rail,9697.79,11683.97,0,22Jan,B,Green Line B
2022-01-28,Green-B,Rapid Transit,Green Line,Rail,6216.129,7251.918,0,22Jan,B,Green Line B
2022-01-28,CR-Worcester,Commuter Rail,NULL,Commuter Rail,26,29,0,22Jan,,Framingham/Worcester Line
2022-01-28,CR-Worcester,Commuter Rail,NULL,Commuter Rail,7,9,0,22Jan,,Framingham/Worcester Line
2022-01-28,CR-Shuttle003,Rail Replacement Bus,Other Bus,Bus,29,32,0,22Jan,NA,NA
2022-01-28,CR-Shuttle003,Rail Replacement Bus,Other Bus,Bus,11,11,0,22Jan,NA,NA
2022-01-28,CR-Shuttle002,Rail Replacement Bus,Other Bus,Bus,26,29,0,22Jan,NA,NA
2022-01-28,CR-Shuttle002,Rail Replacement Bus,Other Bus,Bus,7,9,0,22Jan,NA,NA
2022-01-28,CR-Shuttle001,Rail Replacement Bus,Other Bus,Bus,26,29,0,22Jan,NA,NA
2022-01-28,CR-Shuttle001,Rail Replacement Bus,Other Bus,Bus,7,9,0,22Jan,NA,NA
2022-01-28,CR-Providence,Commuter Rail,NULL,Commuter Rail,12,12,0,22Jan,,Providence/Stoughton Line
2022-01-28,CR-Providence,Commuter Rail,NULL,Commuter Rail,23,23,0,22Jan,,Providence/Stoughton Line
